tag	root	morphophonemics	features	is_compound
JJ	deli	~	~	FALSE
JJ	densiz	~	~	FALSE
JJ	derin	~	~	FALSE
JJ	dik	~	~	FALSE
JJ	dinç	~	~	FALSE
JJ	diri	~	~	FALSE
JJ	dımdızlak	~	+[Emphasis=True]	FALSE
JJ	dızlak	~	~	FALSE
JJ	dobra	~	~	FALSE
JJ	doğal	~	~	FALSE
JJ	doğru	~	~	FALSE
JJ	dolu	~	~	FALSE
JJ	dosdoğru	~	+[Emphasis=True]	FALSE
JJ	dümdüz	~	+[Emphasis=True]	FALSE
JJ	dupduru	~	+[Emphasis=True]	FALSE
JJ	düpedüz	~	+[Emphasis=True]	FALSE
JJ	durağan	~	~	FALSE
JJ	dürüst	~	~	FALSE
JJ	düz	~	~	FALSE
JJ	düzgün	~	~	FALSE
JJ	eğreti	~	~	FALSE
JJ	eğri	~	~	FALSE
JJ	ekru	~	~	FALSE
JJ	ekstra	~	~	FALSE
JJ	ela	~	~	FALSE
JJ	ender	~	~	FALSE
JJ	enteresan	~	~	FALSE
JJ	erken	~	~	FALSE
JJ	eski	~	~	FALSE
JJ	fazla	~	~	FALSE
JJ	feci	~	~	FALSE
JJ	fena	~	~	FALSE
JJ	firfiri	~	~	FALSE
JJ	fıstıkî	~	~	FALSE
JJ	galibarda	~	~	FALSE
JJ	geç	~	~	FALSE
JJ	gelişigüzel	~	~	FALSE
JJ	geri	~	~	FALSE
JJ	gevrek	~	~	FALSE
JJ	gevşek	~	~	FALSE
JJ	göğem	~	~	FALSE
JJ	gömgök	~	+[Emphasis=True]	FALSE
JJ	gri	~	~	FALSE
JJ	günübirlik	~	~	FALSE
JJ	güpgüzel	~	+[Emphasis=True]	FALSE
JJ	güvela	~	~	FALSE
JJ	güzel	~	~	FALSE
JJ	hafif	~	~	FALSE
JJ	harbî	~	~	FALSE
JJ	harika	~	~	FALSE
JJ	harikulâde	~	~	FALSE
JJ	haşin	~	~	FALSE
JJ	hassas	~	~	FALSE
JJ	hayırsever	~	~	FALSE
JJ	haza	~	~	FALSE
JJ	hazır	~	~	FALSE
JJ	hoş	~	~	FALSE
JJ	hür	~	~	FALSE
JJ	içten	~	~	FALSE
JJ	iğrenç	~	~	FALSE
JJ	ilginç	~	~	FALSE
JJ	ilk	~	~	FALSE
JJ	ince	~	~	FALSE
JJ	iri	~	~	FALSE
JJ	ivedi	~	~	FALSE
JJ	iyi	~	~	FALSE
JJ	ılık	~	~	FALSE
JJ	ırak	~	~	FALSE
JJ	ıslak	~	~	FALSE
JJ	ıssız	~	~	FALSE
JJ	kaba	~	~	FALSE
JJ	kahverengi	~	~	FALSE
JJ	kalın	~	~	FALSE
JJ	kapalı	~	~	FALSE
JJ	kapkara	~	+[Emphasis=True]	FALSE
JJ	kara	~	~	FALSE
JJ	karanlık	~	~	FALSE
JJ	karmaşık	~	~	FALSE
JJ	kastî	~	~	FALSE
JJ	katı	~	~	FALSE
JJ	kesin	~	~	FALSE
JJ	kibar	~	~	FALSE
JJ	kipkirli	~	+[Emphasis=True]	FALSE
JJ	kırmızı	~	~	FALSE
JJ	kısa	~	~	FALSE
JJ	kıvrak	~	~	FALSE
JJ	kızgın	~	~	FALSE
JJ	kızıl	~	~	FALSE
JJ	kolay	~	~	FALSE
JJ	kolektif	~	~	FALSE
JJ	kopkoyu	~	+[Emphasis=True]	FALSE
JJ	koskoca	~	+[Emphasis=True]	FALSE
JJ	koskocaman	~	+[Emphasis=True]	FALSE
JJ	köskötürüm	~	+[Emphasis=True]	FALSE
JJ	kötü	~	~	FALSE
JJ	koyu	~	~	FALSE
JJ	kupkuru	~	+[Emphasis=True]	FALSE
JJ	kuru	~	~	FALSE
JJ	küstah	~	~	FALSE
JJ	lacivert	~	~	FALSE
JJ	lakayıt	~	~	FALSE
JJ	laubalî	~	~	FALSE
JJ	mahiye	~	~	FALSE
JJ	mahsus	~	~	FALSE
JJ	maî	~	~	FALSE
JJ	masmavi	~	+[Emphasis=True]	FALSE
JJ	masum	~	~	FALSE
JJ	mavi	~	~	FALSE
JJ	modern	~	~	FALSE
JJ	monoton	~	~	FALSE
JJ	mor	~	~	FALSE
JJ	muazzam	~	~	FALSE
JJ	muhteşem	~	~	FALSE
JJ	mükemmel	~	~	FALSE
JJ	müşterek	~	~	FALSE
JJ	müthiş	~	~	FALSE
JJ	nafile	~	~	FALSE
JJ	neftî	~	~	FALSE
JJ	net	~	~	FALSE
JJ	normal	~	~	FALSE
JJ	objektif	~	~	FALSE
JJ	olumlu	~	~	FALSE
JJ	olumsuz	~	~	FALSE
JJ	orijinal	~	~	FALSE
JJ	orjinal	~	~	FALSE
JJ	ortalama	~	~	FALSE
JJ	otomatik	~	~	FALSE
JJ	özel	~	~	FALSE
JJ	özellikle	~	~	FALSE
JJ	parttime	~	~	FALSE
JJ	pasif	~	~	FALSE
JJ	pembe	~	~	FALSE
JJ	pespembe	~	+[Emphasis=True]	FALSE
JJ	pis	~	~	FALSE
JJ	pozitif	~	~	FALSE
JJ	rahat	~	~	FALSE
JJ	rekreatif	~	~	FALSE
JJ	saçmasapan	~	~	FALSE
JJ	sade	~	~	FALSE
JJ	sadece	~	~	FALSE
JJ	sağlam	~	~	FALSE
JJ	şahane	~	~	FALSE
JJ	salt	~	~	FALSE
JJ	sapasağlam	~	+[Emphasis=True]	FALSE
JJ	sarı	~	~	FALSE
JJ	şeffaf	~	~	FALSE
JJ	seksi	~	~	FALSE
JJ	serbest	~	~	FALSE
JJ	seri	~	~	FALSE
JJ	şerî	~	~	FALSE
JJ	sert	~	~	FALSE
JJ	seyrek	~	~	FALSE
JJ	simultane	~	~	FALSE
JJ	simültane	~	~	FALSE
JJ	şirin	~	~	FALSE
JJ	siyah	~	~	FALSE
JJ	sıcak	~	~	FALSE
JJ	sığ	~	~	FALSE
JJ	sık	~	~	FALSE
JJ	sıkı	~	~	FALSE
JJ	soğuk	~	~	FALSE
JJ	somut	~	~	FALSE
JJ	sopsoğuk	~	+[Emphasis=True]	FALSE
JJ	sorum	~	~	FALSE
JJ	soyut	~	~	FALSE
JJ	sözde	~	~	FALSE
JJ	spontane	~	~	FALSE
JJ	sporadik	~	~	FALSE
JJ	subjektif	~	~	FALSE
JJ	sübjektif	~	~	FALSE
JJ	süper	~	~	FALSE
JJ	tâbi	~	~	FALSE
JJ	tabiî	~	~	FALSE
JJ	tamamiyle	~	~	FALSE
JJ	tamamıyla	~	~	FALSE
JJ	tatlı	~	~	FALSE
JJ	taze	~	~	FALSE
JJ	temiz	~	~	FALSE
JJ	ters	~	~	FALSE
JJ	tiksinç	~	~	FALSE
JJ	titrek	~	~	FALSE
JJ	tıpatıp	~	+[Emphasis=True]	FALSE
JJ	tonla	~	~	FALSE
JJ	top	~	~	FALSE
JJ	transit	~	~	FALSE
JJ	tuhaf	~	~	FALSE
JJ	turuncu	~	~	FALSE
JJ	ufak	~	~	FALSE
JJ	uluorta	~	~	FALSE
JJ	uslu	~	~	FALSE
JJ	üstünkörü	~	~	FALSE
JJ	usturuplu	~	~	FALSE
JJ	uygun	~	~	FALSE
JJ	uzun	~	~	FALSE
JJ	vasat	~	~	FALSE
JJ	veresiye	~	~	FALSE
JJ	yahşi	~	~	FALSE
JJ	yalnız	~	~	FALSE
JJ	yanlış	~	~	FALSE
JJ	yapmacık	~	~	FALSE
JJ	yavaş	~	~	FALSE
JJ	yemyeşil	~	+[Emphasis=True]	FALSE
JJ	yeni	~	~	FALSE
JJ	yeşil	~	~	FALSE
JJ	yesyeni	~	+[Emphasis=True]	FALSE
JJ	yoğun	~	~	FALSE
JJ	yukarı	~	~	FALSE
JJ	yüksek	~	~	FALSE
JJ	yumuşacık	~	~	FALSE
JJ	yumuşak	~	~	FALSE
JJ	yusyuvarlak	~	+[Emphasis=True]	FALSE
JJ	yuvarlak	~	~	FALSE
JJ	zayıf	~	~	FALSE
JJ	zeki	~	~	FALSE
JJ	zıt	~	~	FALSE
JJ	zor	~	~	FALSE
JJ	zoraki	~	~	FALSE
