tag	root	morphophonemics	features	is_compound
VB-HL-HR-T	gider	~	~	FALSE
VB-HL-HR-T	göçer	~	~	FALSE
VB-HL-HR-T	göçür	~	~	FALSE
VB-HL-HR-T	göğer	~	~	FALSE
VB-HL-HR-T	göler	~	~	FALSE
VB-HL-HR-T	gönder	~	~	FALSE
VB-HL-HR-T	göster	~	~	FALSE
VB-HL-HR-T	götür	~	~	FALSE
VB-HL-HR-T	göver	~	~	FALSE
VB-HL-HR-T	hapşır	~	~	FALSE
VB-HL-HR-T	haykır	~	~	FALSE
VB-HL-HR-T	hıçkır	~	~	FALSE
VB-HL-HR-T	höykür	~	~	FALSE
VB-HL-HR-T	içer	~	~	FALSE
VB-HL-HR-T	indir	~	~	FALSE
VB-HL-HR-T	ırgala	~	~	FALSE
VB-HL-HR-T	ısır	~	~	FALSE
VB-HL-HR-T	kabar	~	~	FALSE
VB-HL-HR-T	kaldır	~	~	FALSE
VB-HL-HR-T	kanır	~	~	FALSE
VB-HL-HR-T	karar	~	~	FALSE
VB-HL-HR-T	karşılaştır	~	~	FALSE
VB-HL-HR-T	kavur	~	~	FALSE
VB-HL-HR-T	kayır	~	~	FALSE
VB-HL-HR-T	kaytar	~	~	FALSE
VB-HL-HR-T	kemir	~	~	FALSE
VB-HL-HR-T	kıvır	kıvı?r	~	FALSE
VB-HL-HR-T	kızar	~	~	FALSE
VB-HL-HR-T	köpür	~	~	FALSE
VB-HL-HR-T	kotar	~	~	FALSE
VB-HL-HR-T	kubar	~	~	FALSE
VB-HL-HR-T	kudur	~	~	FALSE
VB-HL-HR-T	kuğur	~	~	FALSE
VB-HL-HR-T	kurtar	~	~	FALSE
VB-HL-HR-T	morar	~	~	FALSE
VB-HL-HR-T	öğür	~	~	FALSE
VB-HL-HR-T	oğuştur	~	~	FALSE
VB-HL-HR-T	öksür	~	~	FALSE
VB-HL-HR-T	ölçer	~	~	FALSE
VB-HL-HR-T	onar	~	~	FALSE
VB-HL-HR-T	öner	~	~	FALSE
VB-HL-HR-T	osur	~	~	FALSE
VB-HL-HR-T	otar	~	~	FALSE
VB-HL-HR-T	otur	~	~	FALSE
VB-HL-HR-T	ötür	~	~	FALSE
VB-HL-HR-T	pavkır	~	~	FALSE
VB-HL-HR-T	polar	~	~	FALSE
VB-HL-HR-T	püfkür	~	~	FALSE
VB-HL-HR-T	pusar	~	~	FALSE
VB-HL-HR-T	püskür	~	~	FALSE
VB-HL-HR-T	saldır	~	~	FALSE
VB-HL-HR-T	salıver	~	~	FALSE
VB-HL-HR-T	sarar	~	~	FALSE
VB-HL-HR-T	şaşır	~	~	FALSE
VB-HL-HR-T	savur	~	~	FALSE
VB-HL-HR-T	seğir	~	~	FALSE
VB-HL-HR-T	sektir	~	~	FALSE
VB-HL-HR-T	semir	~	~	FALSE
VB-HL-HR-T	şımar	~	~	FALSE
VB-HL-HR-T	sırtar	~	~	FALSE
VB-HL-HR-T	sıyır	~	~	FALSE
VB-HL-HR-T	sızır	~	~	FALSE
VB-HL-HR-T	soğur	~	~	FALSE
VB-HL-HR-T	somur	~	~	FALSE
VB-HL-HR-T	sömür	~	~	FALSE
VB-HL-HR-T	soruştur	~	~	FALSE
VB-HL-HR-T	sümkür	~	~	FALSE
VB-HL-HR-T	süpür	~	~	FALSE
VB-HL-HR-T	tepser	~	~	FALSE
VB-HL-HR-T	tıksır	~	~	FALSE
VB-HL-HR-T	töskür	~	~	FALSE
VB-HL-HR-T	tozar	~	~	FALSE
VB-HL-HR-T	tükür	~	~	FALSE
VB-HL-HR-T	üfür	~	~	FALSE
VB-HL-HR-T	uğuştur	~	~	FALSE
VB-HL-HR-T	ürper	~	~	FALSE
VB-HL-HR-T	üşür	~	~	FALSE
VB-HL-HR-T	uyar	~	~	FALSE
VB-HL-HR-T	uydur	~	~	FALSE
VB-HL-HR-T	vazgeçir	~	~	FALSE
VB-HL-HR-T	yakar	~	~	FALSE
VB-HL-HR-T	yalvar	~	~	FALSE
VB-HL-HR-T	yaşar	~	~	FALSE
VB-HL-HR-T	yeşer	~	~	FALSE
VB-HL-HR-T	yitir	~	~	FALSE
VB-HL-HR-T	yoğur	~	~	FALSE
VB-HL-HR-T	yuğur	~	~	FALSE
VB-HL-HR-T	yüpür	~	~	FALSE
VB-HL-HR-T	zıbar	~	~	FALSE
